x,pi2
53100000000,125633159
53110000000,125654773
53120000000,125676452
53130000000,125697989
53140000000,125719615
53150000000,125741310
53160000000,125762916
53170000000,125784496
53180000000,125806203
53190000000,125827746
53200000000,125849405
53210000000,125871083
53220000000,125892576
53230000000,125914042
53240000000,125935617
53250000000,125957290
53260000000,125978732
53270000000,126000367
53280000000,126022008
53290000000,126043607
53300000000,126065298
53310000000,126087056
53320000000,126108595
53330000000,126130043
53340000000,126151805
53350000000,126173394
53360000000,126195107
53370000000,126216678
53380000000,126238400
53390000000,126260192
53400000000,126281746
53410000000,126303399
53420000000,126325250
53430000000,126346976
53440000000,126368872
53450000000,126390337
53460000000,126412001
53470000000,126433616
53480000000,126455426
53490000000,126477100
53500000000,126498618
53510000000,126520296
53520000000,126541936
53530000000,126563662
53540000000,126585268
53550000000,126606960
53560000000,126628639
53570000000,126650173
53580000000,126671889
53590000000,126693514
53600000000,126714881
53610000000,126736610
53620000000,126758195
53630000000,126780009
53640000000,126801566
53650000000,126823308
53660000000,126844965
53670000000,126866594
53680000000,126888158
53690000000,126909756
53700000000,126931369
53710000000,126952833
53720000000,126974565
53730000000,126996068
53740000000,127017586
53750000000,127039242
53760000000,127061059
53770000000,127082615
53780000000,127104129
53790000000,127125530
53800000000,127147353
53810000000,127168862
53820000000,127190546
53830000000,127212192
53840000000,127233589
53850000000,127255509
53860000000,127277001
53870000000,127299007
53880000000,127320559
53890000000,127342264
53900000000,127363933
53910000000,127385465
53920000000,127407078
53930000000,127428632
53940000000,127450154
53950000000,127471777
53960000000,127493385
53970000000,127515092
53980000000,127536576
53990000000,127558147
54000000000,127579578
54010000000,127601073
54020000000,127622848
54030000000,127644297
54040000000,127666099
54050000000,127687603
54060000000,127709388
54070000000,127730800
54080000000,127752474
54090000000,127774265
54100000000,127795759
54110000000,127817427
54120000000,127838936
54130000000,127860648
54140000000,127882263
54150000000,127903886
54160000000,127925474
54170000000,127947306
54180000000,127969218
54190000000,127990838
54200000000,128012287
54210000000,128033691
54220000000,128055527
54230000000,128077064
54240000000,128098607
54250000000,128120257
54260000000,128141851
54270000000,128163384
54280000000,128184801
54290000000,128206398
54300000000,128228115
54310000000,128249825
54320000000,128271368
54330000000,128293080
54340000000,128314476
54350000000,128336326
54360000000,128358251
54370000000,128379816
54380000000,128401299
54390000000,128422897
54400000000,128444543
54410000000,128466302
54420000000,128488031
54430000000,128509484
54440000000,128531141
54450000000,128552828
54460000000,128574404
54470000000,128596163
54480000000,128617814
54490000000,128639431
54500000000,128661140
54510000000,128682558
54520000000,128704004
54530000000,128725654
54540000000,128747378
54550000000,128768975
54560000000,128790686
54570000000,128812309
54580000000,128833896
54590000000,128855594
54600000000,128877304
54610000000,128898658
54620000000,128920338
54630000000,128941750
54640000000,128963272
54650000000,128985133
54660000000,129006497
54670000000,129027995
54680000000,129049893
54690000000,129071630
54700000000,129093071
54710000000,129114706
54720000000,129136050
54730000000,129157750
54740000000,129179521
54750000000,129201188
54760000000,129222793
54770000000,129244414
54780000000,129266053
54790000000,129287795
54800000000,129309340
54810000000,129331186
54820000000,129352747
54830000000,129374346
54840000000,129395871
54850000000,129417290
54860000000,129439118
54870000000,129460674
54880000000,129482171
54890000000,129503879
54900000000,129525527
54910000000,129547085
54920000000,129568603
54930000000,129590242
54940000000,129611902
54950000000,129633462
54960000000,129655241
54970000000,129676919
54980000000,129698457
54990000000,129719945
55000000000,129741604
55010000000,129763432
55020000000,129784994
55030000000,129806662
55040000000,129828259
55050000000,129849785
55060000000,129871411
55070000000,129892746
55080000000,129914320
55090000000,129935717
55100000000,129957498
55110000000,129979183
55120000000,130000860
55130000000,130022400
55140000000,130043833
55150000000,130065402
55160000000,130086999
55170000000,130108744
55180000000,130130111
55190000000,130151548
55200000000,130173202
55210000000,130194668
55220000000,130216129
55230000000,130237869
55240000000,130259228
55250000000,130280913
55260000000,130302202
55270000000,130323654
55280000000,130345462
55290000000,130367066
55300000000,130388717
55310000000,130410162
55320000000,130431673
55330000000,130453212
55340000000,130474799
55350000000,130496529
55360000000,130518129
55370000000,130539644
55380000000,130561113
55390000000,130582768
55400000000,130604351
55410000000,130626021
55420000000,130647597
55430000000,130669197
55440000000,130690714
55450000000,130712351
55460000000,130734021
55470000000,130755637
55480000000,130777358
55490000000,130799067
55500000000,130820749
55510000000,130842186
55520000000,130863965
55530000000,130885489
55540000000,130906770
55550000000,130928186
55560000000,130949854
55570000000,130971656
55580000000,130993337
55590000000,131015034
55600000000,131036534
55610000000,131057895
55620000000,131079261
55630000000,131100796
55640000000,131122306
55650000000,131143769
55660000000,131165505
55670000000,131187138
55680000000,131208640
55690000000,131230241
55700000000,131252022
55710000000,131273571
55720000000,131295309
55730000000,131316941
55740000000,131338326
55750000000,131359936
55760000000,131381551
55770000000,131403347
55780000000,131425020
55790000000,131446605
55800000000,131467921
55810000000,131489432
55820000000,131510839
55830000000,131532310
55840000000,131553712
55850000000,131575459
55860000000,131596935
55870000000,131618622
55880000000,131640229
55890000000,131661630
55900000000,131683288
55910000000,131704848
55920000000,131726499
55930000000,131748114
55940000000,131769684
55950000000,131791235
55960000000,131812856
55970000000,131834451
55980000000,131855962
55990000000,131877257
56000000000,131898675
56010000000,131920318
56020000000,131941740
56030000000,131963068
56040000000,131984535
56050000000,132006050
56060000000,132027581
56070000000,132049120
56080000000,132070640
56090000000,132092002
56100000000,132113559
56110000000,132134968
56120000000,132156626
56130000000,132178335
56140000000,132199725
56150000000,132221272
56160000000,132242847
56170000000,132264379
56180000000,132285886
56190000000,132307529
56200000000,132329127
56210000000,132350637
56220000000,132372228
56230000000,132393719
56240000000,132415132
56250000000,132436754
56260000000,132458296
56270000000,132479730
56280000000,132501162
56290000000,132522763
56300000000,132544522
56310000000,132566091
56320000000,132587479
56330000000,132608968
56340000000,132630390
56350000000,132651834
56360000000,132673304
56370000000,132695037
56380000000,132716599
56390000000,132738076
56400000000,132759694
56410000000,132781230
56420000000,132802755
56430000000,132824291
56440000000,132845758
56450000000,132867457
56460000000,132888870
56470000000,132910407
56480000000,132931998
56490000000,132953455
56500000000,132975213
56510000000,132996493
56520000000,133018036
56530000000,133039547
56540000000,133061088
56550000000,133082519
56560000000,133103962
56570000000,133125676
56580000000,133147181
56590000000,133168558
56600000000,133189869
56610000000,133211254
56620000000,133232868
56630000000,133254335
56640000000,133275928
56650000000,133297529
56660000000,133319077
56670000000,133340328
56680000000,133361948
56690000000,133383431
56700000000,133404926
56710000000,133426308
56720000000,133448008
56730000000,133469485
56740000000,133490912
56750000000,133512610
56760000000,133534048
56770000000,133555682
56780000000,133577199
56790000000,133598734
56800000000,133620186
56810000000,133641578
56820000000,133663136
56830000000,133684689
56840000000,133706313
56850000000,133727943
56860000000,133749547
56870000000,133770793
56880000000,133792273
56890000000,133813578
56900000000,133835236
56910000000,133856923
56920000000,133878430
56930000000,133899990
56940000000,133921301
56950000000,133942939
56960000000,133964332
56970000000,133985649
56980000000,134007187
56990000000,134028724
57000000000,134050300
57010000000,134071917
57020000000,134093429
57030000000,134114769
57040000000,134136376
57050000000,134157979
57060000000,134179485
57070000000,134201182
57080000000,134222802
57090000000,134244088
57100000000,134265580
57110000000,134287163
57120000000,134308626
57130000000,134330145
57140000000,134351691
57150000000,134373422
57160000000,134394958
57170000000,134416418
57180000000,134437975
57190000000,134459440
57200000000,134480882
57210000000,134502332
57220000000,134523973
57230000000,134545437
57240000000,134567138
57250000000,134588597
57260000000,134610030
57270000000,134631670
57280000000,134653319
57290000000,134674859
57300000000,134696487
57310000000,134718084
57320000000,134739357
57330000000,134760695
57340000000,134782298
57350000000,134803835
57360000000,134825420
57370000000,134846671
57380000000,134868096
57390000000,134889460
57400000000,134910838
57410000000,134932207
57420000000,134953876
57430000000,134975312
57440000000,134996937
57450000000,135018607
57460000000,135040282
57470000000,135061640
57480000000,135083041
57490000000,135104570
57500000000,135126150
57510000000,135147756
57520000000,135169301
57530000000,135190839
57540000000,135212273
57550000000,135233765
57560000000,135255360
57570000000,135276973
57580000000,135298585
57590000000,135320163
57600000000,135341692
57610000000,135363382
57620000000,135384824
57630000000,135406461
57640000000,135428135
57650000000,135449536
57660000000,135471018
57670000000,135492513
57680000000,135514041
57690000000,135535535
57700000000,135557021
57710000000,135578500
57720000000,135600292
57730000000,135621772
57740000000,135643255
57750000000,135664874
57760000000,135686454
57770000000,135707998
57780000000,135729402
57790000000,135750825
57800000000,135772221
57810000000,135793778
57820000000,135815294
57830000000,135836769
57840000000,135858253
57850000000,135879773
57860000000,135901281
57870000000,135922886
57880000000,135944308
57890000000,135965631
57900000000,135987222
57910000000,136008831
57920000000,136030397
57930000000,136051758
57940000000,136073137
57950000000,136094393
57960000000,136115802
57970000000,136137185
57980000000,136158726
57990000000,136179960
58000000000,136201562
58010000000,136222976
58020000000,136244490
58030000000,136265831
58040000000,136287266
58050000000,136308708
58060000000,136330323
58070000000,136351848
58080000000,136373400
58090000000,136395058
58100000000,136416574
58110000000,136438230
58120000000,136459700
58130000000,136481277
58140000000,136502616
58150000000,136524032
58160000000,136545474
58170000000,136566983
58180000000,136588508
58190000000,136609933
58200000000,136631566
58210000000,136653125
58220000000,136674433
58230000000,136695945
58240000000,136717501
58250000000,136739166
58260000000,136760501
58270000000,136781926
58280000000,136803483
58290000000,136824955
58300000000,136846512
58310000000,136867991
58320000000,136889572
58330000000,136911085
58340000000,136932549
58350000000,136953998
58360000000,136975392
58370000000,136996963
58380000000,137018403
58390000000,137039866
58400000000,137061295
58410000000,137082657
58420000000,137104070
58430000000,137125684
58440000000,137147389
58450000000,137168990
58460000000,137190259
58470000000,137211736
58480000000,137233249
58490000000,137254743
58500000000,137276393
58510000000,137297921
58520000000,137319393
58530000000,137340907
58540000000,137362253
58550000000,137383955
58560000000,137405495
58570000000,137426869
58580000000,137448482
58590000000,137469700
58600000000,137490963
58610000000,137512697
58620000000,137534255
58630000000,137555773
58640000000,137577335
58650000000,137598865
58660000000,137620300
58670000000,137641674
58680000000,137663131
58690000000,137684346
58700000000,137705850
58710000000,137727231
58720000000,137748845
58730000000,137770028
58740000000,137791424
58750000000,137812862
58760000000,137834340
58770000000,137855749
58780000000,137877161
58790000000,137898623
58800000000,137920059
58810000000,137941771
58820000000,137963072
58830000000,137984463
58840000000,138005967
58850000000,138027316
58860000000,138048665
58870000000,138070256
58880000000,138091705
58890000000,138113088
58900000000,138134513
58910000000,138156068
58920000000,138177597
58930000000,138199023
58940000000,138220560
58950000000,138242150
58960000000,138263565
58970000000,138284972
58980000000,138306399
58990000000,138327777
59000000000,138349114
59010000000,138370495
59020000000,138391939
59030000000,138413547
59040000000,138434859
59050000000,138456310
59060000000,138477632
59070000000,138498991
59080000000,138520566
59090000000,138541898
59100000000,138563275
59110000000,138584935
59120000000,138606425
59130000000,138627831
59140000000,138649378
59150000000,138671112
59160000000,138692678
59170000000,138714329
59180000000,138735620
59190000000,138757134
59200000000,138778629
59210000000,138799950
59220000000,138821440
59230000000,138842914
59240000000,138864595
59250000000,138886150
59260000000,138907658
59270000000,138929215
59280000000,138950567
59290000000,138972018
59300000000,138993517
59310000000,139014857
59320000000,139036255
59330000000,139057689
59340000000,139079092
59350000000,139100742
59360000000,139122116
59370000000,139143775
59380000000,139165149
59390000000,139186501
59400000000,139207915
59410000000,139229334
59420000000,139250716
59430000000,139272120
59440000000,139293276
59450000000,139314835
59460000000,139336512
59470000000,139357905
59480000000,139379351
59490000000,139400996
59500000000,139422385
59510000000,139443833
59520000000,139465216
59530000000,139486507
59540000000,139508312
59550000000,139529893
59560000000,139551288
59570000000,139572635
59580000000,139594063
59590000000,139615519
59600000000,139636857
59610000000,139658389
59620000000,139679775
59630000000,139701020
59640000000,139722368
59650000000,139743685
59660000000,139764988
59670000000,139786234
59680000000,139807777
59690000000,139829273
59700000000,139850687
59710000000,139872370
59720000000,139893894
59730000000,139915190
59740000000,139936608
59750000000,139957923
59760000000,139979408
59770000000,140000694
59780000000,140022321
59790000000,140043746
59800000000,140065119
59810000000,140086648
59820000000,140108126
59830000000,140129619
59840000000,140151186
59850000000,140172599
59860000000,140194017
59870000000,140215614
59880000000,140236956
59890000000,140258564
59900000000,140280248
59910000000,140301624
59920000000,140322831
59930000000,140344385
59940000000,140365876
59950000000,140387323
59960000000,140408829
59970000000,140430301
59980000000,140451677
59990000000,140473004
60000000000,140494397
60010000000,140515744
60020000000,140537196
60030000000,140558516
60040000000,140579797
60050000000,140601041
60060000000,140622400
60070000000,140643857
60080000000,140665205
60090000000,140686618
60100000000,140708220
60110000000,140729714
60120000000,140751163
60130000000,140772488
60140000000,140793943
60150000000,140815014
60160000000,140836448
60170000000,140857559
60180000000,140879136
60190000000,140900628
60200000000,140922293
60210000000,140943448
60220000000,140964903
60230000000,140986448
60240000000,141007835
60250000000,141029192
60260000000,141050606
60270000000,141071989
60280000000,141093542
60290000000,141115017
60300000000,141136762
60310000000,141158038
60320000000,141179593
60330000000,141201049
60340000000,141222670
60350000000,141244037
60360000000,141265514
60370000000,141286787
60380000000,141308283
60390000000,141329722
60400000000,141351171
60410000000,141372639
60420000000,141394071
60430000000,141415492
60440000000,141436938
60450000000,141458694
60460000000,141479986
60470000000,141501531
60480000000,141523083
60490000000,141544598
60500000000,141566175
60510000000,141587628
60520000000,141609189
60530000000,141630641
60540000000,141652152
60550000000,141673375
60560000000,141694906
60570000000,141716351
60580000000,141737827
60590000000,141759131
60600000000,141780541
60610000000,141801869
60620000000,141823265
60630000000,141844496
60640000000,141865991
60650000000,141887409
60660000000,141908921
60670000000,141930331
60680000000,141951750
60690000000,141973302
60700000000,141994731
60710000000,142015960
60720000000,142037323
60730000000,142058843
60740000000,142080256
60750000000,142101706
60760000000,142123215
60770000000,142144780
60780000000,142166089
60790000000,142187485
60800000000,142209075
60810000000,142230434
60820000000,142252039
60830000000,142273420
60840000000,142294710
60850000000,142315970
60860000000,142337431
60870000000,142358862
60880000000,142380295
60890000000,142401898
60900000000,142423204
60910000000,142444644
60920000000,142466150
60930000000,142487595
60940000000,142508919
60950000000,142530335
60960000000,142551924
60970000000,142573281
60980000000,142594651
60990000000,142616220
61000000000,142637500
61010000000,142658850
61020000000,142680327
61030000000,142701643
61040000000,142723006
61050000000,142744287
61060000000,142765596
61070000000,142786965
61080000000,142808160
61090000000,142829805
61100000000,142851258
61110000000,142872618
61120000000,142894106
61130000000,142915470
61140000000,142936915
61150000000,142958155
61160000000,142979621
61170000000,143001102
61180000000,143022574
61190000000,143044047
61200000000,143065734
61210000000,143087080
61220000000,143108430
61230000000,143129861
61240000000,143151320
61250000000,143172856
61260000000,143194190
61270000000,143215615
61280000000,143237044
61290000000,143258316
61300000000,143279786
61310000000,143301128
61320000000,143322617
61330000000,143343967
61340000000,143365297
61350000000,143386681
61360000000,143407951
61370000000,143429609
61380000000,143450976
61390000000,143472204
61400000000,143493715
61410000000,143514955
61420000000,143536240
61430000000,143557522
61440000000,143578906
61450000000,143600306
61460000000,143621882
61470000000,143643341
61480000000,143664746
61490000000,143686206
61500000000,143707530
61510000000,143728969
61520000000,143750279
61530000000,143771620
61540000000,143792978
61550000000,143814265
61560000000,143835667
61570000000,143857087
61580000000,143878499
61590000000,143899986
61600000000,143921348
61610000000,143942662
61620000000,143964288
61630000000,143985353
61640000000,144006702
61650000000,144027984
61660000000,144049565
61670000000,144070902
61680000000,144092211
61690000000,144113651
61700000000,144134816
61710000000,144156114
61720000000,144177553
61730000000,144198927
61740000000,144220266
61750000000,144241847
61760000000,144263059
61770000000,144284737
61780000000,144306081
61790000000,144327594
61800000000,144349099
61810000000,144370609
61820000000,144392089
61830000000,144413538
61840000000,144434837
61850000000,144456365
61860000000,144477655
61870000000,144499105
61880000000,144520541
61890000000,144542021
61900000000,144563486
61910000000,144584951
61920000000,144606273
61930000000,144627718
61940000000,144648963
61950000000,144670519
61960000000,144692070
61970000000,144713646
61980000000,144734961
61990000000,144756187
62000000000,144777644
62010000000,144799110
62020000000,144820524
62030000000,144841965
62040000000,144863366
62050000000,144884849
62060000000,144906318
62070000000,144927676
62080000000,144949210
62090000000,144970603
62100000000,144991860
62110000000,145013022
62120000000,145034270
62130000000,145055712
62140000000,145077281
62150000000,145098890
62160000000,145120505
62170000000,145141881
62180000000,145163397
62190000000,145184936
62200000000,145206360
62210000000,145227920
62220000000,145249290
62230000000,145270687
62240000000,145291911
62250000000,145313371
62260000000,145334819
62270000000,145356161
62280000000,145377502
62290000000,145398978
62300000000,145420268
62310000000,145441464
62320000000,145462889
62330000000,145484280
62340000000,145505516
62350000000,145526745
62360000000,145548136
62370000000,145569654
62380000000,145591251
62390000000,145612387
62400000000,145633701
62410000000,145654873
62420000000,145676213
62430000000,145697545
62440000000,145719024
62450000000,145740446
62460000000,145761798
62470000000,145783139
62480000000,145804545
62490000000,145826126
62500000000,145847616
62510000000,145869192
62520000000,145890519
62530000000,145911812
62540000000,145933055
62550000000,145954641
62560000000,145975748
62570000000,145997110
62580000000,146018498
62590000000,146039858
62600000000,146061142
62610000000,146082533
62620000000,146103672
62630000000,146125218
62640000000,146146731
62650000000,146168052
62660000000,146189568
62670000000,146210944
62680000000,146232439
62690000000,146253963
62700000000,146275380
62710000000,146296778
62720000000,146318083
62730000000,146339420
62740000000,146360905
62750000000,146382292
62760000000,146403599
62770000000,146424907
62780000000,146446086
62790000000,146467410
62800000000,146488943
62810000000,146510204
62820000000,146531519
62830000000,146552829
62840000000,146574198
62850000000,146595586
62860000000,146616936
62870000000,146638324
62880000000,146659689
62890000000,146680981
62900000000,146702312
62910000000,146723783
62920000000,146745253
62930000000,146766674
62940000000,146788117
62950000000,146809679
62960000000,146831078
62970000000,146852443
62980000000,146873855
62990000000,146895299
63000000000,146916790
63010000000,146938109
63020000000,146959528
63030000000,146980794
63040000000,147002271
63050000000,147023572
63060000000,147044911
63070000000,147066093
63080000000,147087301
63090000000,147108428
63100000000,147129661
63110000000,147151024
63120000000,147172288
63130000000,147193533
63140000000,147214638
63150000000,147235962
63160000000,147257419
63170000000,147278629
63180000000,147300084
63190000000,147321460
63200000000,147342760
63210000000,147363942
63220000000,147385240
63230000000,147406593
63240000000,147428149
63250000000,147449437
63260000000,147470641
63270000000,147491803
63280000000,147513250
63290000000,147534432
63300000000,147555662
63310000000,147576891
63320000000,147598167
63330000000,147619518
63340000000,147640776
63350000000,147662313
63360000000,147683687
63370000000,147705183
63380000000,147726572
63390000000,147747808
63400000000,147769062
63410000000,147790404
63420000000,147811809
63430000000,147832996
63440000000,147854604
63450000000,147876111
63460000000,147897231
63470000000,147918684
63480000000,147939993
63490000000,147961328
63500000000,147982647
63510000000,148004111
63520000000,148025502
63530000000,148046822
63540000000,148068162
63550000000,148089247
63560000000,148110594
63570000000,148131833
63580000000,148153246
63590000000,148174670
63600000000,148196115
63610000000,148217483
63620000000,148239080
63630000000,148260363
63640000000,148281856
63650000000,148303081
63660000000,148324353
63670000000,148345579
63680000000,148367091
63690000000,148388373
63700000000,148409837
63710000000,148431137
63720000000,148452462
63730000000,148473858
63740000000,148495186
63750000000,148516627
63760000000,148537828
63770000000,148559247
63780000000,148580743
63790000000,148601969
63800000000,148623211
63810000000,148644521
63820000000,148665678
63830000000,148687015
63840000000,148708377
63850000000,148729624
63860000000,148750803
63870000000,148772101
63880000000,148793357
63890000000,148814634
63900000000,148835925
63910000000,148857259
63920000000,148878597
63930000000,148900169
63940000000,148921491
63950000000,148942750
63960000000,148964165
63970000000,148985642
63980000000,149007117
63990000000,149028299
64000000000,149049740
64010000000,149071165
64020000000,149092358
64030000000,149113712
64040000000,149134885
64050000000,149156185
64060000000,149177356
64070000000,149198599
64080000000,149219978
64090000000,149241328
64100000000,149262866
64110000000,149283928
64120000000,149305356
64130000000,149326646
64140000000,149348050
64150000000,149369157
64160000000,149390444
64170000000,149411646
64180000000,149432779
64190000000,149454000
64200000000,149475293
64210000000,149496785
64220000000,149518050
64230000000,149539432
64240000000,149560447
64250000000,149581824
64260000000,149603139
64270000000,149624558
64280000000,149645833
64290000000,149666985
64300000000,149688063
64310000000,149709271
64320000000,149730663
64330000000,149751738
64340000000,149772930
64350000000,149794292
64360000000,149815648
64370000000,149836959
64380000000,149858263
64390000000,149879515
64400000000,149901028
64410000000,149922196
64420000000,149943329
64430000000,149964721
64440000000,149986219
64450000000,150007559
64460000000,150028905
64470000000,150050111
64480000000,150071319
64490000000,150092804
64500000000,150114087
64510000000,150135238
64520000000,150156467
64530000000,150177783
64540000000,150199150
64550000000,150220252
64560000000,150241689
64570000000,150262684
64580000000,150283945
64590000000,150305240
64600000000,150326513
64610000000,150347890
64620000000,150369163
64630000000,150390575
64640000000,150411998
64650000000,150433525
64660000000,150454804
64670000000,150476102
64680000000,150497396
64690000000,150518625
64700000000,150539617
64710000000,150560781
64720000000,150581858
64730000000,150603164
64740000000,150624521
64750000000,150645812
64760000000,150667246
64770000000,150688559
64780000000,150709929
64790000000,150731298
64800000000,150752374
64810000000,150773628
64820000000,150794821
64830000000,150816260
64840000000,150837582
64850000000,150858830
64860000000,150880091
64870000000,150901411
64880000000,150922578
64890000000,150944020
64900000000,150965468
64910000000,150986802
64920000000,151008268
64930000000,151029489
64940000000,151050873
64950000000,151072337
64960000000,151093497
64970000000,151114816
64980000000,151136046
64990000000,151157594
65000000000,151178827
65010000000,151200194
65020000000,151221330
65030000000,151242826
65040000000,151264049
65050000000,151285380
65060000000,151306627
65070000000,151327697
65080000000,151348878
65090000000,151370449
65100000000,151392020
65110000000,151413420
65120000000,151434783
65130000000,151456048
65140000000,151477389
65150000000,151498781
65160000000,151520097
65170000000,151541495
65180000000,151562783
65190000000,151584041
65200000000,151605425
65210000000,151626797
65220000000,151647974
65230000000,151669474
65240000000,151690691
65250000000,151712215
65260000000,151733453
65270000000,151754610
65280000000,151775891
65290000000,151796990
65300000000,151818164
65310000000,151839515
65320000000,151860920
65330000000,151882161
65340000000,151903411
65350000000,151924606
65360000000,151945741
65370000000,151966969
65380000000,151988442
65390000000,152009993
65400000000,152031163
65410000000,152052475
65420000000,152073752
65430000000,152095122
65440000000,152116336
65450000000,152137471
65460000000,152158797
65470000000,152180152
65480000000,152201217
65490000000,152222484
65500000000,152243701
65510000000,152265112
65520000000,152286337
65530000000,152307520
65540000000,152328919
65550000000,152350228
65560000000,152371610
65570000000,152392903
65580000000,152414233
65590000000,152435475
65600000000,152456735
65610000000,152478048
65620000000,152499256
65630000000,152520422
65640000000,152541856
65650000000,152563124
65660000000,152584414
65670000000,152605692
65680000000,152626940
65690000000,152648193
65700000000,152669513
65710000000,152690625
65720000000,152711889
65730000000,152733155
65740000000,152754379
65750000000,152775426
65760000000,152796815
65770000000,152818015
65780000000,152839265
65790000000,152860597
65800000000,152881920
65810000000,152903136
65820000000,152924530
65830000000,152945755
65840000000,152966943
65850000000,152988416
65860000000,153009570
65870000000,153030899
65880000000,153052236
65890000000,153073646
65900000000,153094960
65910000000,153116237
65920000000,153137306
65930000000,153158543
65940000000,153179798
65950000000,153200990
65960000000,153222073
65970000000,153243446
65980000000,153264428
65990000000,153285457
66000000000,153306781
66010000000,153328126
66020000000,153349368
66030000000,153370617
66040000000,153391785
66050000000,153413045
66060000000,153434440
66070000000,153455674
66080000000,153476661
66090000000,153497924
66100000000,153518878
66110000000,153540037
66120000000,153561395
66130000000,153582768
66140000000,153603905
66150000000,153625288
66160000000,153646591
66170000000,153667968
66180000000,153689202
66190000000,153710593
66200000000,153731791
66210000000,153753220
66220000000,153774584
66230000000,153795847
66240000000,153817180
66250000000,153838620
66260000000,153859757
66270000000,153881202
66280000000,153902474
66290000000,153923946
66300000000,153945176
66310000000,153966492
66320000000,153987810
66330000000,154009031
66340000000,154030298
66350000000,154051606
66360000000,154072939
66370000000,154094208
66380000000,154115444
66390000000,154136884
66400000000,154157845
66410000000,154178972
66420000000,154200276
66430000000,154221583
66440000000,154242770
66450000000,154264024
66460000000,154285381
66470000000,154306599
66480000000,154327757
66490000000,154349026
66500000000,154370168
66510000000,154391398
66520000000,154412677
66530000000,154433878
66540000000,154454863
66550000000,154476193
66560000000,154497819
66570000000,154518859
66580000000,154540291
66590000000,154561562
66600000000,154582714
66610000000,154603954
66620000000,154625259
66630000000,154646570
66640000000,154668056
66650000000,154689202
66660000000,154710377
66670000000,154731435
66680000000,154752659
66690000000,154774008
66700000000,154795258
66710000000,154816211
66720000000,154837595
66730000000,154859028
66740000000,154880296
66750000000,154901438
66760000000,154922854
66770000000,154944027
66780000000,154965058
66790000000,154986292
66800000000,155007671
66810000000,155029012
66820000000,155050075
66830000000,155071371
66840000000,155092570
66850000000,155113749
66860000000,155135174
66870000000,155156486
66880000000,155178004
66890000000,155199281
66900000000,155220708
66910000000,155241788
66920000000,155262860
66930000000,155284067
66940000000,155305528
66950000000,155326748
66960000000,155348233
66970000000,155369685
66980000000,155391079
66990000000,155412357
67000000000,155433539
67010000000,155454972
67020000000,155476362
67030000000,155497791
67040000000,155518962
67050000000,155540296
67060000000,155561512
67070000000,155582918
67080000000,155604056
67090000000,155625244
67100000000,155646545
67110000000,155667810
67120000000,155688972
67130000000,155710402
67140000000,155731466
67150000000,155752677
67160000000,155773839
67170000000,155795075
67180000000,155816450
67190000000,155837836
67200000000,155859168
67210000000,155880320
67220000000,155901368
67230000000,155922609
67240000000,155943840
67250000000,155965089
67260000000,155986278
67270000000,156007547
67280000000,156028907
67290000000,156050079
67300000000,156071364
67310000000,156092534
67320000000,156114159
67330000000,156135312
67340000000,156156656
67350000000,156177823
67360000000,156199074
67370000000,156220460
67380000000,156241590
67390000000,156262731
67400000000,156284101
67410000000,156305398
67420000000,156326390
67430000000,156347189
67440000000,156368266
67450000000,156389535
67460000000,156410792
67470000000,156432110
67480000000,156453393
67490000000,156474678
67500000000,156495982
67510000000,156517139
67520000000,156538289
67530000000,156559584
67540000000,156580975
67550000000,156602177
67560000000,156623356
67570000000,156644685
67580000000,156665923
67590000000,156686997
67600000000,156708145
67610000000,156729490
67620000000,156750667
67630000000,156771748
67640000000,156793161
67650000000,156814434
67660000000,156835714
67670000000,156856992
67680000000,156878368
67690000000,156899558
67700000000,156920820
67710000000,156941735
67720000000,156962846
67730000000,156984048
67740000000,157005286
67750000000,157026441
67760000000,157047474
67770000000,157068818
67780000000,157089799
67790000000,157110835
67800000000,157131908
67810000000,157153109
67820000000,157174219
67830000000,157195414
67840000000,157216446
67850000000,157237662
67860000000,157258917
67870000000,157280266
67880000000,157301372
67890000000,157322708
67900000000,157343881
67910000000,157364978
67920000000,157386408
67930000000,157407697
67940000000,157428970
67950000000,157450258
67960000000,157471390
67970000000,157492468
67980000000,157513545
67990000000,157534677
68000000000,157556105
68010000000,157577342
68020000000,157598483
68030000000,157619695
68040000000,157641100
68050000000,157662308
68060000000,157683563
68070000000,157704727
68080000000,157725925
68090000000,157747044
68100000000,157768254
68110000000,157789355
68120000000,157810532
68130000000,157831655
68140000000,157852973
68150000000,157874069
68160000000,157895403
68170000000,157916795
68180000000,157937870
68190000000,157958952
68200000000,157979962
68210000000,158001145
68220000000,158022721
68230000000,158043781
68240000000,158065099
68250000000,158086454
68260000000,158107560
68270000000,158128883
68280000000,158149993
68290000000,158171056
68300000000,158192211
68310000000,158213513
68320000000,158234648
68330000000,158255906
68340000000,158277217
68350000000,158298322
68360000000,158319641
68370000000,158341065
68380000000,158362311
68390000000,158383413
68400000000,158404551
68410000000,158425784
68420000000,158446915
68430000000,158468107
68440000000,158489451
68450000000,158510492
68460000000,158531814
68470000000,158553185
68480000000,158574289
68490000000,158595371
68500000000,158616563
68510000000,158637660
68520000000,158658741
68530000000,158679850
68540000000,158701137
68550000000,158722354
68560000000,158743541
68570000000,158764754
68580000000,158786143
68590000000,158807380
68600000000,158828666
68610000000,158849881
68620000000,158871143
68630000000,158892250
